Div. No.,Division Name,School No.,School Name,Low Grade,High Grade,Grade PK,Grade JK,Grade KG,Grade T1,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Grade PG,Total Full-Time,Part-time Students,Total Full-time & Part-time Students
131,Williamsburg-James City County Public Schools,10,MATTHEW WHALEY ELEM,KG,5,,,71,,70,85,106,77,77,,,,,,,,,486,0,486
131,Williamsburg-James City County Public Schools,70,NORGE ELEM,PK,5,46,,99,,109,91,99,94,96,,,,,,,,,634,50,684
131,Williamsburg-James City County Public Schools,50,RAWLS BYRD ELEM,PK,5,32,,79,,87,75,80,78,87,,,,,,,,,518,39,557
131,Williamsburg-James City County Public Schools,203,STONEHOUSE ELEM,KG,5,,,119,,112,112,116,134,139,,,,,,,,,732,0,732
131,Williamsburg-James City County Public Schools,100,TOANO MIDDLE,6,8,,,,,,,,,,278,277,275,,,,,,830,0,830
131,Williamsburg-James City County Public Schools,204,WARHILL HIGH,9,12,,,,,,,,,,,,,376,327,305,297,,"1,305",0,"1,305"
132,Winchester City Public Schools,70,DANIEL MORGAN MIDDLE,5,8,,,,,,,,,340,328,339,342,,,,,,"1,349",0,"1,349"
132,Winchester City Public Schools,80,FREDERICK DOUGLASS ELEM,PK,4,32,,56,,52,57,58,63,,,,,,,,,,318,0,318
132,Winchester City Public Schools,50,GARLAND R. QUARLES ELEM,PK,4,43,,83,,79,71,79,72,,,,,,,,,,427,0,427
132,Winchester City Public Schools,40,JOHN HANDLEY HIGH,9,12,,,,,,,,,,,,,335,353,298,305,,"1,291",0,"1,291"
132,Winchester City Public Schools,90,JOHN KERR ELEM,PK,4,39,,101,,125,107,111,114,,,,,,,,,,597,0,597
132,Winchester City Public Schools,20,VIRGINIA AVE. CHARLOTTE DEHART ELEM,PK,4,41,,79,,71,85,109,104,,,,,,,,,,489,0,489
96,Wise County Public Schools,20,APPALACHIA ELEM,PK,8,18,,23,,41,35,30,34,33,35,33,25,,,,,,307,0,307
96,Wise County Public Schools,"1,000",CENTRAL HIGH,9,12,,,,,,,,,,,,,171,185,154,174,,684,0,684
96,Wise County Public Schools,651,COEBURN MIDDLE,5,8,,,,,,,,,86,75,105,91,,,,,,357,0,357
96,Wise County Public Schools,653,COEBURN PRIMARY,PK,4,36,,80,,85,88,94,86,,,,,,,,,,469,0,469
96,Wise County Public Schools,652,EASTSIDE HIGH,9,12,,,,,,,,,,,,,114,101,99,107,,421,0,421
96,Wise County Public Schools,73,J.W. ADAMS COMBINED,PK,8,18,,42,,54,65,49,59,49,56,39,43,,,,,,474,0,474
96,Wise County Public Schools,320,L.F. ADDINGTON MIDDLE,5,8,,,,,,,,,128,122,125,121,,,,,,496,0,496
96,Wise County Public Schools,"1,013",POWELL VALLEY MIDDLE,5,8,,,,,,,,,98,125,120,107,,,,,,450,0,450
96,Wise County Public Schools,"1,012",POWELL VALLEY PRIMARY,PK,4,73,,99,,115,106,132,136,,,,,,,,,,661,0,661
96,Wise County Public Schools,871,ST. PAUL ELEM,PK,8,18,,22,,23,17,24,20,21,16,13,21,,,,,,195,0,195
96,Wise County Public Schools,"1,010",UNION HIGH,9,12,,,,,,,,,,,,,186,183,172,156,,697,0,697
96,Wise County Public Schools,"1,020",WISE PRIMARY,PK,4,54,,114,,124,141,116,129,,,,,,,,,,678,0,678
97,Wythe County Public Schools,760,FORT CHISWELL HIGH,9,12,,,,,,,,,,,,,131,137,126,115,,509,0,509
97,Wythe County Public Schools,"1,073",FORT CHISWELL MIDDLE,6,8,,,,,,,,,,129,124,119,,,,,,372,0,372
97,Wythe County Public Schools,721,GEORGE WYTHE HIGH,9,12,,,,,,,,,,,,,102,119,116,116,,453,1,454
97,Wythe County Public Schools,730,JACKSON MEMORIAL ELEM,PK,5,16,,32,,32,37,33,35,29,,,,,,,,,214,0,214
97,Wythe County Public Schools,100,MAX MEADOWS ELEM,PK,5,16,,38,,35,44,26,34,54,,,,,,,,,247,0,247
97,Wythe County Public Schools,201,RURAL RETREAT ELEM,PK,5,18,,63,,55,63,63,63,64,,,,,,,,,389,0,389
97,Wythe County Public Schools,202,RURAL RETREAT HIGH,9,12,,,,,,,,,,,,,82,93,93,73,,341,0,341
97,Wythe County Public Schools,"1,074",RURAL RETREAT MIDDLE,6,8,,,,,,,,,,86,90,104,,,,,,280,0,280
97,Wythe County Public Schools,"1,075",SCOTT MEMORIAL MIDDLE,6,8,,,,,,,,,,109,93,126,,,,,,328,0,328
97,Wythe County Public Schools,740,SHEFFEY ELEM,PK,5,18,,29,,39,39,37,37,45,,,,,,,,,244,0,244
97,Wythe County Public Schools,440,SPEEDWELL ELEM,PK,5,18,,22,,20,16,24,19,23,,,,,,,,,142,0,142
97,Wythe County Public Schools,190,SPILLER ELEM,PK,5,36,,107,,107,101,110,128,112,,,,,,,,,701,0,701
98,York County Public Schools,180,BETHEL MANOR ELEM,KG,5,27,,135,,94,104,98,101,81,,,,,,,,,640,10,650
98,York County Public Schools,20,BRUTON HIGH,9,12,,,,,,,,,,,,,130,133,185,131,,579,0,579
98,York County Public Schools,90,COVENTRY ELEM,KG,5,14,,78,,97,81,100,99,101,,,,,,,,,570,5,575
98,York County Public Schools,160,DARE ELEM,KG,5,25,,77,,68,63,74,56,79,,,,,,,,,442,9,451
98,York County Public Schools,140,GRAFTON BETHEL ELEM,KG,5,4,,101,,80,100,109,125,128,,,,,,,,,647,0,647
98,York County Public Schools,332,GRAFTON HIGH,9,12,,,,,,,,,,,,,315,314,289,275,4,"1,197",0,"1,197"
98,York County Public Schools,333,GRAFTON MIDDLE,6,8,,,,,,,,,,289,309,284,,,,,,882,0,882
98,York County Public Schools,10,MAGRUDER ELEM,KG,5,25,,92,,87,102,122,99,113,,,,,,,,,640,8,648
98,York County Public Schools,80,MT. VERNON ELEM,PK,5,11,,99,,74,94,96,99,90,,,,,,,,,563,4,567
